Entity,Code,Day,average_deaths_2015_2019_all_ages,deaths_2020_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2021_all_ages
Nicaragua,NIC,2020-09-30,1979.25,,1857,1990,2143,1927,,
Nicaragua,NIC,2020-10-31,2049.25,,2037,1983,2034,2143,,
Nicaragua,NIC,2020-11-30,2031,,2063,1939,2019,2103,,
Nicaragua,NIC,2020-12-31,2083.75,,2324,1982,2014,2015,,
North Macedonia,MKD,2020-01-31,2062.8,1774,2105,1913,2681,1747,1868,2149
North Macedonia,MKD,2020-02-29,1769.4,1653,1848,1750,1602,1787,1860,
North Macedonia,MKD,2020-03-31,1803,1674,1909,1709,1705,1789,1903,
North Macedonia,MKD,2020-04-30,1617.2,1631,1711,1640,1492,1599,1644,
North Macedonia,MKD,2020-05-31,1636.8,1602,1687,1592,1547,1531,1827,
North Macedonia,MKD,2020-06-30,1515.4,1831,1458,1607,1593,1462,1457,
North Macedonia,MKD,2020-07-31,1599,1926,1611,1570,1598,1542,1674,
North Macedonia,MKD,2020-08-31,1564.6,1747,1530,1552,1628,1523,1590,
North Macedonia,MKD,2020-09-30,1486.6,1746,1400,1543,1516,1537,1437,
North Macedonia,MKD,2020-10-31,1721.8,1800,1723,1790,1671,1679,1746,
North Macedonia,MKD,2020-11-30,1647.6,3205,1658,1733,1622,1651,1574,
North Macedonia,MKD,2020-12-31,1843.6,4460,1821,2022,1663,1880,1832,
Northern Ireland,,2020-01-05,411,353,,421,414,447,362,568
Northern Ireland,,2020-01-12,399.8,394,372,347,432,480,368,443
Northern Ireland,,2020-01-19,388.6,411,380,371,396,466,330,474
Northern Ireland,,2020-01-26,379,347,395,354,387,425,334,437
Northern Ireland,,2020-02-02,354.8,323,373,309,367,430,295,462
Northern Ireland,,2020-02-09,330.6,332,345,309,333,349,317,382
Northern Ireland,,2020-02-16,316.6,306,328,217,334,363,341,352
Northern Ireland,,2020-02-23,357.6,297,316,421,350,365,336,351
Northern Ireland,,2020-03-01,333.4,347,400,297,351,312,307,319
Northern Ireland,,2020-03-08,346.2,312,344,308,354,385,340,339
Northern Ireland,,2020-03-15,312.4,324,322,290,250,358,342,
Northern Ireland,,2020-03-22,316.6,271,309,302,355,326,291,
Northern Ireland,,2020-03-29,307.8,287,322,280,314,317,306,
Northern Ireland,,2020-04-05,277,434,218,294,306,283,284,
Northern Ireland,,2020-04-12,299.6,435,291,291,267,348,301,
Northern Ireland,,2020-04-19,291,424,324,293,245,280,313,
Northern Ireland,,2020-04-26,299.4,470,315,304,325,281,272,
Northern Ireland,,2020-05-03,297.8,427,331,257,257,289,355,
Northern Ireland,,2020-05-10,277.8,336,256,317,301,229,286,
Northern Ireland,,2020-05-17,293.6,396,299,258,313,268,330,
Northern Ireland,,2020-05-24,293.2,325,288,279,325,267,307,
Northern Ireland,,2020-05-31,256.8,316,257,281,254,250,242,
Northern Ireland,,2020-06-07,291.6,304,339,275,292,274,278,
Northern Ireland,,2020-06-14,283.8,292,271,296,299,275,278,
Northern Ireland,,2020-06-21,274.8,290,292,252,273,262,295,
Northern Ireland,,2020-06-28,282.8,295,301,289,294,270,260,
Northern Ireland,,2020-07-05,278.8,289,300,285,262,265,282,
Northern Ireland,,2020-07-12,233.4,275,251,237,252,172,255,
Northern Ireland,,2020-07-19,268.4,240,202,281,286,294,279,
Northern Ireland,,2020-07-26,280.6,307,272,294,287,281,269,
Northern Ireland,,2020-08-02,278.2,273,290,264,287,278,272,
Northern Ireland,,2020-08-09,257.2,280,247,268,237,269,265,
Northern Ireland,,2020-08-16,264.2,278,231,260,265,283,282,
Northern Ireland,,2020-08-23,273.4,313,251,298,268,280,270,
Northern Ireland,,2020-08-30,247.2,303,258,263,243,250,222,
Northern Ireland,,2020-09-06,259,234,237,273,277,265,243,
Northern Ireland,,2020-09-13,293.6,296,322,293,264,285,304,
Northern Ireland,,2020-09-20,274.2,322,283,271,290,247,280,
Northern Ireland,,2020-09-27,285,323,283,274,282,293,293,
Northern Ireland,,2020-10-04,295,328,279,306,306,322,262,
Northern Ireland,,2020-10-11,295,348,303,287,281,317,287,
Northern Ireland,,2020-10-18,294.6,278,296,292,289,281,315,
Northern Ireland,,2020-10-25,280.4,391,274,271,317,263,277,
Northern Ireland,,2020-11-01,287,368,290,275,317,252,301,
Northern Ireland,,2020-11-08,291.8,386,289,290,292,292,296,
Northern Ireland,,2020-11-15,313.2,406,297,338,322,274,335,
Northern Ireland,,2020-11-22,310.4,396,291,329,302,271,359,
Northern Ireland,,2020-11-29,311,348,277,299,353,293,333,
Northern Ireland,,2020-12-06,321.6,387,293,321,324,322,348,
Northern Ireland,,2020-12-13,340,366,341,320,371,316,352,
Northern Ireland,,2020-12-20,337.6,350,299,359,353,315,362,
Northern Ireland,,2020-12-27,213.6,310,231,199,249,195,194,
Northern Ireland,,2021-01-03,213.6,333,,,,,,
Norway,NOR,2020-01-05,924.4,862,937,870,1006,938,871,820
Norway,NOR,2020-01-12,917.6,952,977,864,1048,872,827,861
Norway,NOR,2020-01-19,907.2,837,913,939,928,945,811,852
Norway,NOR,2020-01-26,884.8,865,930,937,866,857,834,837
Norway,NOR,2020-02-02,895.2,815,911,881,914,881,889,780
Norway,NOR,2020-02-09,864,800,898,852,823,904,843,788
Norway,NOR,2020-02-16,875.6,859,866,826,845,927,914,740
Norway,NOR,2020-02-23,867.6,814,931,764,898,917,828,737
Norway,NOR,2020-03-01,877.4,838,925,873,863,907,819,666
Norway,NOR,2020-03-08,868.4,799,975,762,822,950,833,
Norway,NOR,2020-03-15,828.2,826,836,798,804,867,836,
Norway,NOR,2020-03-22,817,809,785,802,788,905,805,
Norway,NOR,2020-03-29,781.2,855,795,759,756,807,789,
Norway,NOR,2020-04-05,799.4,832,786,802,809,819,781,
Norway,NOR,2020-04-12,785.6,840,795,773,776,827,757,
Norway,NOR,2020-04-19,765.8,815,777,756,757,778,761,
Norway,NOR,2020-04-26,780,776,749,755,816,781,799,
Norway,NOR,2020-05-03,741.6,755,686,748,745,756,773,
Norway,NOR,2020-05-10,736.4,742,728,711,733,738,772,
Norway,NOR,2020-05-17,724.6,685,707,776,694,714,732,
Norway,NOR,2020-05-24,732.2,740,780,713,735,692,741,
Norway,NOR,2020-05-31,713.6,662,716,679,688,757,728,
Norway,NOR,2020-06-07,714.2,679,758,669,724,713,707,
Norway,NOR,2020-06-14,722.6,730,746,729,732,671,735,
Norway,NOR,2020-06-21,724,739,712,725,757,703,723,
Norway,NOR,2020-06-28,734.2,683,752,678,733,741,767,
Norway,NOR,2020-07-05,748.6,699,721,756,756,775,735,
Norway,NOR,2020-07-12,718,665,693,734,694,737,732,
Norway,NOR,2020-07-19,723.2,754,722,685,748,720,741,
Norway,NOR,2020-07-26,722.4,730,669,721,728,773,721,
Norway,NOR,2020-08-02,693.4,745,663,709,691,677,727,
Norway,NOR,2020-08-09,718.2,738,700,739,742,705,705,
Norway,NOR,2020-08-16,709.2,734,698,717,704,694,733,
Norway,NOR,2020-08-23,717.2,746,732,684,739,754,677,
Norway,NOR,2020-08-30,733.4,698,720,723,730,715,779,
Norway,NOR,2020-09-06,723.8,711,745,759,708,694,713,
Norway,NOR,2020-09-13,708.4,785,712,714,704,705,707,
Norway,NOR,2020-09-20,720.6,772,750,681,697,720,755,
Norway,NOR,2020-09-27,738.4,740,709,740,713,712,818,
Norway,NOR,2020-10-04,730.2,786,766,741,733,701,710,
Norway,NOR,2020-10-11,749.4,742,752,731,764,714,786,
Norway,NOR,2020-10-18,749.2,713,741,786,693,744,782,
Norway,NOR,2020-10-25,761,796,752,773,792,696,792,
Norway,NOR,2020-11-01,753.4,787,745,688,746,814,774,
Norway,NOR,2020-11-08,764.8,774,748,810,704,776,786,
Norway,NOR,2020-11-15,782.4,780,753,818,760,736,845,
Norway,NOR,2020-11-22,779,801,745,855,791,720,784,
Norway,NOR,2020-11-29,793.6,768,831,789,770,802,776,
Norway,NOR,2020-12-06,825.2,787,804,819,832,821,850,
Norway,NOR,2020-12-13,823.4,839,816,918,844,759,780,
Norway,NOR,2020-12-20,835.8,819,786,923,897,802,771,
Norway,NOR,2020-12-27,876.2,826,833,982,891,871,804,
Norway,NOR,2021-01-03,876.2,828,,,,,,
Oman,OMN,2020-01-31,798.6,817,732,801,773,874,813,835
Oman,OMN,2020-02-29,680.8,696,550,730,742,706,676,734
Oman,OMN,2020-03-31,756.2,817,602,830,815,771,763,
Oman,OMN,2020-04-30,680.4,694,587,722,713,721,659,
Oman,OMN,2020-05-31,684.8,758,611,724,725,687,677,
Oman,OMN,2020-06-30,672.8,868,574,657,748,701,684,
Oman,OMN,2020-07-31,717.2,1029,660,750,760,733,683,
Oman,OMN,2020-08-31,703.8,1007,651,713,633,771,751,
Oman,OMN,2020-09-30,678,1073,561,685,708,706,730,
Oman,OMN,2020-10-31,697.2,1070,551,731,729,768,707,
Oman,OMN,2020-11-30,689.2,893,586,710,728,715,707,
Oman,OMN,2020-12-31,759.6,863,678,776,787,826,731,
Panama,PAN,2020-01-31,1664.8,2032,1602,1619,1710,1586,1807,
Panama,PAN,2020-02-29,1450,1531,1377,1438,1501,1412,1522,
Panama,PAN,2020-03-31,1578.8,1287,1557,1587,1627,1589,1534,
Panama,PAN,2020-04-30,1563.2,69,1424,1546,1485,1657,1704,
Panama,PAN,2020-05-31,1557.2,2483,1421,1555,1545,1573,1692,
Panama,PAN,2020-06-30,1604.4,2284,1508,1624,1590,1555,1745,
Panama,PAN,2020-07-31,1685.4,2742,1509,1588,1690,1639,2001,
Panama,PAN,2020-08-31,1639.4,2668,1549,1559,1725,1651,1713,
Panama,PAN,2020-09-30,1644.8,2401,1588,1577,1642,1729,1688,
Panama,PAN,2020-10-31,1672.2,2131,1567,1575,1653,1820,1746,
Panama,PAN,2020-11-30,1601,2108,1489,1625,1623,1735,1533,
Panama,PAN,2020-12-31,1658.4,2140,1591,1589,1691,1774,1647,
Paraguay,PRY,2020-01-31,2496.6,2712,2348,2687,2429,2425,2594,
Paraguay,PRY,2020-02-29,2217.8,2720,1986,2527,2081,2212,2283,
Paraguay,PRY,2020-03-31,2407.2,2851,2271,2582,2234,2431,2518,
Paraguay,PRY,2020-04-30,2357,2410,2248,2452,2304,2378,2403,
Paraguay,PRY,2020-05-31,2650.4,2512,2520,2729,2637,2607,2759,
Paraguay,PRY,2020-06-30,2935.6,2668,2716,3169,2852,2847,3094,
Paraguay,PRY,2020-07-31,2974.6,2795,2934,3080,2766,2947,3146,
Paraguay,PRY,2020-08-31,2765.8,3238,2505,2641,2519,3181,2983,
Paraguay,PRY,2020-09-30,2523,3235,2349,2535,2234,2732,2765,
Paraguay,PRY,2020-10-31,2454.6,3205,2223,2442,2338,2545,2725,
Paraguay,PRY,2020-11-30,2268.6,2744,2171,2212,2169,2302,2489,
Paraguay,PRY,2020-12-31,2468,3049,2370,2258,2458,2651,2603,
Philippines,PHL,2020-01-31,51995.4,53466,50381,49293,50476,52126,57701,
Philippines,PHL,2020-02-29,45454,46216,44540,43931,44765,45236,48798,
Philippines,PHL,2020-03-31,47911.2,45748,46452,46493,47136,48366,51109,
Philippines,PHL,2020-04-30,47258.4,44510,44421,47511,46487,47626,50247,
Philippines,PHL,2020-05-31,49102.4,50124,46953,48648,48141,49662,52108,
Philippines,PHL,2020-06-30,46106.6,48403,44172,44862,46118,46353,49028,
Philippines,PHL,2020-07-31,48859.4,54300,47618,48848,48913,49424,49494,
Philippines,PHL,2020-08-31,50565.2,56620,48511,51521,51154,51375,50265,
Philippines,PHL,2020-09-30,49370.8,53709,45777,51728,47870,49444,52035,
Philippines,PHL,2020-10-31,51316,53605,48404,52357,49922,50917,54980,
Philippines,PHL,2020-11-30,48674.6,49992,45610,48015,48225,48736,52787,
Philippines,PHL,2020-12-31,50015.6,,47766,48976,50030,51444,51862,
Poland,POL,2020-01-05,8503.6,8464,7984,8215,9279,8372,8668,11461
Poland,POL,2020-01-12,8512.6,8242,7754,7920,10225,8078,8586,10963
Poland,POL,2020-01-19,8539.4,8059,7800,7683,9875,8639,8700,11009
Poland,POL,2020-01-26,8614.6,8017,7559,7977,9946,8793,8798,10372
Poland,POL,2020-02-02,8871.6,8560,7963,7970,10076,8987,9362,9834
Poland,POL,2020-02-09,8820,8343,8166,8145,9432,9088,9269,9882
Poland,POL,2020-02-16,8878.2,8624,8873,7928,9221,9128,9241,10057
Poland,POL,2020-02-23,8789.8,8474,8985,7861,9053,9333,8717,9665
Poland,POL,2020-03-01,8788.4,8471,9068,8002,8388,9864,8620,9521
Poland,POL,2020-03-08,8629.4,8364,8839,7859,7967,10094,8388,9735
Poland,POL,2020-03-15,8407.6,8409,8850,7824,7709,9472,8183,
Poland,POL,2020-03-22,8275.4,8322,8640,8014,7637,9061,8025,
Poland,POL,2020-03-29,8145.6,8147,8535,8025,7684,8689,7795,
Poland,POL,2020-04-05,7956.6,7991,8449,7614,7366,8571,7783,
Poland,POL,2020-04-12,7804,7995,8154,7510,7441,8216,7699,
Poland,POL,2020-04-19,7606.8,8183,7974,7107,7475,7748,7730,
Poland,POL,2020-04-26,7617.2,7743,7797,7157,7466,7584,8082,
Poland,POL,2020-05-03,7425,7757,7483,7399,7385,7373,7485,
Poland,POL,2020-05-10,7285.2,7581,7324,7229,7060,7311,7502,
Poland,POL,2020-05-17,7167,7558,7266,6925,7148,7061,7435,
Poland,POL,2020-05-24,7265,7546,7102,7254,7074,7309,7586,
Poland,POL,2020-05-31,7238.4,7632,7015,6937,7100,7695,7445,
Poland,POL,2020-06-07,7206.6,7808,7387,6611,6892,7177,7966,
Poland,POL,2020-06-14,7194.2,7740,7076,6790,6830,7035,8240,
Poland,POL,2020-06-21,7161.2,7395,6737,7563,7255,7068,7183,
Poland,POL,2020-06-28,7004.4,7375,6781,6864,7023,7002,7352,
Poland,POL,2020-07-05,7017.8,7657,7360,6599,6703,7353,7074,
Poland,POL,2020-07-12,6997.8,7309,7029,6873,6814,7160,7113,
Poland,POL,2020-07-19,7065.2,7505,6858,6661,7190,7178,7439,
Poland,POL,2020-07-26,7322.8,7569,7016,7267,6997,7674,7660,
Poland,POL,2020-08-02,7209.2,7787,6554,6658,7559,8007,7268,
Poland,POL,2020-08-09,7172.2,7952,7753,6715,6902,7305,7186,
Poland,POL,2020-08-16,7008.2,8070,7574,6804,6858,6850,6955,
Poland,POL,2020-08-23,6850,7948,6698,7039,6596,6877,7040,
Poland,POL,2020-08-30,7134.4,7443,6924,6996,6973,6934,7845,
Poland,POL,2020-09-06,7005.4,7556,6922,6981,6978,7189,6957,
Poland,POL,2020-09-13,6942.4,7703,6664,6744,7192,7142,6970,
Poland,POL,2020-09-20,7203.4,8230,7130,6765,7257,7474,7391,
Poland,POL,2020-09-27,7416.2,8219,6831,7351,7516,7398,7985,
Poland,POL,2020-10-04,7618.6,8413,7163,7368,8025,7848,7689,
Poland,POL,2020-10-11,7569.2,9187,7206,7456,7798,7567,7819,
Poland,POL,2020-10-18,7696.8,10231,7868,7658,7616,7539,7803,
Poland,POL,2020-10-25,7599.4,12364,7571,7499,7545,7754,7628,
Poland,POL,2020-11-01,7598,14741,7348,7646,7594,7765,7637,
Poland,POL,2020-11-08,7496.6,16242,7423,7492,7352,7614,7602,
Poland,POL,2020-11-15,7540.8,15633,7505,7554,7504,7590,7551,
Poland,POL,2020-11-22,7633.6,14827,7442,7706,7784,7709,7527,
Poland,POL,2020-11-29,7667.8,13626,7409,7753,7573,7927,7677,
Poland,POL,2020-12-06,7876,12978,7588,7977,7802,8094,7919,
Poland,POL,2020-12-13,7841.4,12014,7563,7837,7948,7917,7942,
Poland,POL,2020-12-20,8020,11677,7472,8297,8011,8162,8158,
Poland,POL,2020-12-27,8280.6,12119,7604,8874,8439,8537,7949,
Poland,POL,2021-01-03,8280.6,11767,,,,,,
Portugal,PRT,2020-01-05,2794.4,2510,2813,2321,3366,2851,2621,3142
Portugal,PRT,2020-01-12,2808,2510,3054,2332,2967,2803,2884,3818
Portugal,PRT,2020-01-19,2858.6,2664,3167,2456,2880,2805,2985,4609
Portugal,PRT,2020-01-26,2825.8,2772,3088,2332,2995,2693,3021,5034
Portugal,PRT,2020-02-02,2686.8,2671,2909,2271,2736,2619,2899,4804
Portugal,PRT,2020-02-09,2647,2689,2869,2351,2453,2783,2779,3949
Portugal,PRT,2020-02-16,2643.4,2490,2977,2345,2369,2815,2711,3361
Portugal,PRT,2020-02-23,2508,2289,2684,2296,2237,2777,2546,2847
Portugal,PRT,2020-03-01,2463.2,2362,2699,2391,2129,2656,2441,2506
Portugal,PRT,2020-03-08,2338.4,2308,2447,2380,2149,2387,2329,2299
Portugal,PRT,2020-03-15,2276.4,2182,2314,2288,2151,2371,2258,
Portugal,PRT,2020-03-22,2212.4,2363,2284,2271,2074,2234,2199,
Portugal,PRT,2020-03-29,2160.6,2440,2083,2214,2015,2356,2135,
Portugal,PRT,2020-04-05,2185.2,2544,2179,2225,2071,2354,2097,
Portugal,PRT,2020-04-12,2108,2654,1933,2166,2033,2276,2132,
Portugal,PRT,2020-04-19,2008.8,2609,1937,1989,1825,2197,2096,
Portugal,PRT,2020-04-26,1988.8,2388,1816,2025,1902,2117,2084,
Portugal,PRT,2020-05-03,1975.4,2311,1819,1954,2011,2012,2081,
Portugal,PRT,2020-05-10,1918.8,2174,1941,1849,1846,1970,1988,
Portugal,PRT,2020-05-17,1957.2,2170,1911,2045,1833,2066,1931,
Portugal,PRT,2020-05-24,1917,2056,1791,1971,1922,1982,1919,
Portugal,PRT,2020-05-31,1915.8,2069,1950,1983,1815,1883,1948,
Portugal,PRT,2020-06-07,1879.4,2332,1847,1906,1826,1977,1841,
Portugal,PRT,2020-06-14,1873.6,2022,1799,1799,1969,1928,1873,
Portugal,PRT,2020-06-21,1984,1870,1845,1916,2139,2104,1916,
Portugal,PRT,2020-06-28,1851.8,1940,1727,1893,1784,1936,1919,
Portugal,PRT,2020-07-05,1810.6,2121,1697,1913,1796,1765,1882,
Portugal,PRT,2020-07-12,1842.8,2056,1805,1934,1806,1771,1898,
Portugal,PRT,2020-07-19,1835,2226,1790,1958,1790,1816,1821,
Portugal,PRT,2020-07-26,1853.8,2644,1751,2054,1799,1824,1841,
Portugal,PRT,2020-08-02,1901.6,2437,1792,1864,1759,2250,1843,
Portugal,PRT,2020-08-09,1935.6,2213,1811,2091,1739,2199,1838,
Portugal,PRT,2020-08-16,1821.2,2084,1738,1879,1781,1939,1769,
Portugal,PRT,2020-08-23,1911.8,1930,1787,1914,1960,1960,1938,
Portugal,PRT,2020-08-30,1790.4,2006,1722,1873,1711,1766,1880,
Portugal,PRT,2020-09-06,1844,2068,1803,1864,1783,1837,1933,
Portugal,PRT,2020-09-13,1786.6,2061,1821,1707,1801,1796,1808,
Portugal,PRT,2020-09-20,1818.6,2230,1699,1835,1793,1867,1899,
Portugal,PRT,2020-09-27,1860.6,2115,1856,1852,1945,1828,1822,
Portugal,PRT,2020-10-04,1908.8,1882,1914,1856,1983,1890,1901,
Portugal,PRT,2020-10-11,1868.6,2131,1792,1879,1877,1935,1860,
Portugal,PRT,2020-10-18,1938.2,2149,1809,2026,2004,1943,1909,
Portugal,PRT,2020-10-25,1982.4,2208,1882,1971,1932,1996,2131,
Portugal,PRT,2020-11-01,1983.4,2218,1883,1939,1918,2043,2134,
Portugal,PRT,2020-11-08,2028.2,2466,1970,2040,1910,2124,2097,
Portugal,PRT,2020-11-15,2076.6,2553,1854,2127,2161,2093,2148,
Portugal,PRT,2020-11-22,2116.2,2736,1912,2197,2168,2071,2233,
Portugal,PRT,2020-11-29,2198.8,2698,2040,2388,2193,2132,2241,
Portugal,PRT,2020-12-06,2238.8,2683,2088,2363,2465,2150,2128,
Portugal,PRT,2020-12-13,2280.4,2844,2002,2526,2455,2129,2290,
Portugal,PRT,2020-12-20,2396.6,3021,2131,2809,2510,2249,2284,
Portugal,PRT,2020-12-27,2545.8,2912,2102,3200,2747,2367,2313,
Portugal,PRT,2021-01-03,2545.8,2789,,,,,,
Qatar,QAT,2020-01-31,197.6,192,210,210,192,208,168,212
Qatar,QAT,2020-02-29,188.4,198,196,185,192,207,162,
Qatar,QAT,2020-03-31,192.6,221,191,201,186,200,185,
Qatar,QAT,2020-04-30,189.4,166,183,191,178,208,187,
Qatar,QAT,2020-05-31,202.2,238,218,183,214,199,197,
Qatar,QAT,2020-06-30,186.8,303,174,199,198,173,190,
Qatar,QAT,2020-07-31,179.4,269,176,187,171,186,177,
Qatar,QAT,2020-08-31,182.2,209,166,191,185,212,157,
Qatar,QAT,2020-09-30,185.6,216,187,195,173,182,191,
Qatar,QAT,2020-10-31,193.4,226,201,191,193,199,183,
Qatar,QAT,2020-11-30,201.2,168,194,200,204,207,201,
Qatar,QAT,2020-12-31,209.8,221,221,214,208,204,202,
Romania,ROU,2020-01-05,5926,5346,5803,5770,6940,5333,5784,6573
Romania,ROU,2020-01-12,5901.4,5374,5848,5345,6977,5201,6136,6294
Romania,ROU,2020-01-19,5845.8,5418,5602,5389,6482,5500,6256,6695
Romania,ROU,2020-01-26,5815,5350,5508,5514,6304,5490,6259,
Romania,ROU,2020-02-02,5815.2,5431,5560,5427,6066,5808,6215,
Romania,ROU,2020-02-09,5603.6,5433,5688,5203,5725,5668,5734,
Romania,ROU,2020-02-16,5627,5385,5815,5264,5721,5838,5497,
Romania,ROU,2020-02-23,5652.6,5211,6281,5186,5593,5859,5344,
Romania,ROU,2020-03-01,5654,5341,6139,5114,5398,6111,5508,
Romania,ROU,2020-03-08,5519,5181,5909,4903,5133,6152,5498,
Romania,ROU,2020-03-15,5439.4,5097,5824,5115,5079,5734,5445,
Romania,ROU,2020-03-22,5350.8,5032,5844,5090,5034,5427,5359,
Romania,ROU,2020-03-29,5286.4,5180,5865,5225,4955,5465,4922,
Romania,ROU,2020-04-05,5203.6,5189,5432,5224,4876,5300,5186,
Romania,ROU,2020-04-12,5108.6,5236,5425,4758,5030,5236,5094,
Romania,ROU,2020-04-19,5042.2,5126,5571,4860,5223,4774,4783,
Romania,ROU,2020-04-26,4920.4,5092,5282,4700,4892,4868,4860,
Romania,ROU,2020-05-03,4921.6,4861,5053,4918,4939,4675,5023,
Romania,ROU,2020-05-10,4715.4,4817,4822,4854,4665,4540,4696,
Romania,ROU,2020-05-17,4654.2,4870,4667,4646,4534,4637,4787,
Romania,ROU,2020-05-24,4696.6,4560,4769,4821,4447,4676,4770,
Romania,ROU,2020-05-31,4632.8,4558,4306,4734,4628,4861,4635,
